"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Panicum miliaceum L."	"2cd4p9h.a8c"	"2cd4p9h.a8c"	"Panicum miliaceum L."	7	7	"Panicum miliaceum"				
"Medicago sativa L."	"2cd4p9h.awd"	"2cd4p9h.awd"	"Medicago sativa L."	6	6	"Medicago sativa"				
"Hordeum vulgare L."	"2cd4p9h.az8"	"2cd4p9h.az8"	"Hordeum vulgare L."	7	7	"Hordeum vulgare"				
"Maianthemum bifolium (L.) F.W.Schmidt"	"2cd4p9h.b5k"	"2cd4p9h.b5k"	"Maianthemum bifolium (L.) F.W.Schmidt"	3	3	"Maianthemum bifolium"				
"Koeleria vallesiana (Honck.) Gaudin"	"2cd4p9h.b5n"	"2cd4p9h.b5n"	"Koeleria vallesiana (Honck.) Gaudin"	8	8	"Koeleria vallesiana"				
"Pyrola rotundifolia L."	"2cd4p9h.b5q"	"2cd4p9h.b5q"	"Pyrola rotundifolia L."	7	7	"Pyrola rotundifolia"				
"Alchemilla micans Buser"	"2cd4p9h.b76"	"2cd4p9h.b76"	"Alchemilla micans Buser"	7	7	"Alchemilla micans"				
"Veronica praecox All."	"2cd4p9h.bcg"	"2cd4p9h.bcg"	"Veronica praecox All."	8	8	"Veronica praecox"				
"Sorbus arranensis Hedl."	"2cd4p9h.bcw"	"2cd4p9h.bcw"	"Sorbus arranensis Hedl."	4	4	"Sorbus arranensis"				
"Exaculum pusillum (Lam.) Caruel"	"2cd4p9h.bgx"	"2cd4p9h.bgx"	"Exaculum pusillum (Lam.) Caruel"	3	3	"Exaculum pusillum"				
"Cystopteris dickieana R.Sim"	"2cd4p9h.bh5"	"2cd4p9h.bh5"	"Cystopteris dickieana R.Sim"	8	8	"Cystopteris dickieana"				
"Asplenium obovatum Viv."	"2cd4p9h.bhe"	"2cd4p9h.bhe"	"Asplenium obovatum Viv."	4	4	"Asplenium obovatum"				
"Asplenium septentrionale (L.) Hoffm."	"2cd4p9h.bhh"	"2cd4p9h.bhh"	"Asplenium septentrionale (L.) Hoffm."	2	2	"Asplenium septentrionale"				
"Athyrium distentifolium Tausch ex Opiz"	"2cd4p9h.bhk"	"2cd4p9h.bhk"	"Athyrium distentifolium Tausch ex Opiz"	3	3	"Athyrium distentifolium"				
"Dryopteris dilatata (Hoffm.) A.Gray"	"2cd4p9h.bhn"	"2cd4p9h.bhn"	"Dryopteris dilatata (Hoffm.) A.Gray"	4	4	"Dryopteris dilatata"				
"Dryopteris affinis (Lowe) Fraser-Jenk. s.s."	"2cd4p9h.bhq"	"2cd4p9h.bhq"	"Dryopteris affinis (Lowe) Fraser-Jenk. s.s."	5	5	"Dryopteris affinis"	"s.s."			
"Dryopteris cristata (L.) A.Gray"	"2cd4p9h.bht"	"2cd4p9h.bht"	"Dryopteris cristata (L.) A.Gray"	4	4	"Dryopteris cristata"				
"Dryopteris filix-mas (L.) Schott"	"2cd4p9h.bv1"	"2cd4p9h.bv1"	"Dryopteris filix-mas (L.) Schott"	5	5	"Dryopteris filix-mas"				
"Lycopodium annotinum L."	"2cd4p9h.bv7"	"2cd4p9h.bv7"	"Lycopodium annotinum L."	3	3	"Lycopodium annotinum"				
"Lycopodium clavatum L."	"2cd4p9h.bva"	"2cd4p9h.bva"	"Lycopodium clavatum L."	1	1	"Lycopodium clavatum"				
"Polypodium vulgare L. s.s."	"2cd4p9h.bvd"	"2cd4p9h.bvd"	"Polypodium vulgare L. s.s."	4	4	"Polypodium vulgare"	"s.s."			
"Dryopteris remota (A.Braun ex Döll) Druce"	"2cd4p9h.bvm"	"2cd4p9h.bvm"	"Dryopteris remota (A.Braun ex Döll) Druce"	4	4	"Dryopteris remota"				
"Matteuccia struthiopteris (L.) Tod."	"2cd4p9h.bw3"	"2cd4p9h.bw3"	"Matteuccia struthiopteris (L.) Tod."	7	7	"Matteuccia struthiopteris"				
"Acer platanoides L."	"2cd4p9h.bwv"	"2cd4p9h.bwv"	"Acer platanoides L."	7	7	"Acer platanoides"				
"Clinopodium acinos (L.) Kuntze"	"2cd4p9h.bwx"	"2cd4p9h.bwx"	"Clinopodium acinos (L.) Kuntze"	8	8	"Clinopodium acinos"				
"Agrimonia eupatoria L."	"2cd4p9h.bwy"	"2cd4p9h.bwy"	"Agrimonia eupatoria L."	7	7	"Agrimonia eupatoria"				
"Agrostis canina s.l."	"2cd4p9h.bwr"	"2cd4p9h.bwr"	"Agrostis canina s.l."	3	3	"Agrostis canina"	"s.l."			
"Agrostis stolonifera L."	"2cd4p9h.bwz"	"2cd4p9h.bwz"	"Agrostis stolonifera L."	7	7	"Agrostis stolonifera"				
"Alchemilla monticola Opiz"	"2cd4p9h.bk2"	"2cd4p9h.bk2"	"Alchemilla monticola Opiz"	6	6	"Alchemilla monticola"				
"Amaranthus retroflexus L."	"2cd4p9h.bk5"	"2cd4p9h.bk5"	"Amaranthus retroflexus L."	7	7	"Amaranthus retroflexus"				
"Anisantha sterilis (L.) Nevski"	"2cd4p9h.bkt"	"2cd4p9h.bkt"	"Anisantha sterilis (L.) Nevski"	8	8	"Anisantha sterilis"				
"Anthoxanthum aristatum Boiss."	"2cd4p9h.bx4"	"2cd4p9h.bx4"	"Anthoxanthum aristatum Boiss."	4	4	"Anthoxanthum aristatum"				
"Misopates orontium (L.) Raf."	"2cd4p9h.bxg"	"2cd4p9h.bxg"	"Misopates orontium (L.) Raf."	6	6	"Misopates orontium"				
"Atriplex glabriuscula Edmondston"	"2cd4p9h.bm3"	"2cd4p9h.bm3"	"Atriplex glabriuscula Edmondston"	7	7	"Atriplex glabriuscula"				
"Berula erecta (Huds.) Coville"	"2cd4p9h.bm9"	"2cd4p9h.bm9"	"Berula erecta (Huds.) Coville"	7	7	"Berula erecta"				
"Betula pubescens Ehrh."	"2cd4p9h.bmf"	"2cd4p9h.bmf"	"Betula pubescens Ehrh."	4	4	"Betula pubescens"				
"Bunium bulbocastanum L."	"2cd4p9h.bnh"	"2cd4p9h.bnh"	"Bunium bulbocastanum L."	9	9	"Bunium bulbocastanum"				
"Bupleurum tenuissimum L."	"2cd4p9h.bnn"	"2cd4p9h.bnn"	"Bupleurum tenuissimum L."	8	8	"Bupleurum tenuissimum"				
"Cakile maritima Scop."	"2cd4p9h.bnt"	"2cd4p9h.bnt"	"Cakile maritima Scop."	7	7	"Cakile maritima"				
"Callitriche hermaphroditica L."	"2cd4p9h.byd"	"2cd4p9h.byd"	"Callitriche hermaphroditica L."	7	7	"Callitriche hermaphroditica"				
"Callitriche obtusangula Le Gall"	"2cd4p9h.byg"	"2cd4p9h.byg"	"Callitriche obtusangula Le Gall"	7	7	"Callitriche obtusangula"				
"Calystegia soldanella (L.) R.Br."	"2cd4p9h.byw"	"2cd4p9h.byw"	"Calystegia soldanella (L.) R.Br."	7	7	"Calystegia soldanella"				
"Calystegia silvatica (Kit.) Griseb."	"2cd4p9h.bym"	"2cd4p9h.bym"	"Calystegia silvatica (Kit.) Griseb."	7	7	"Calystegia silvatica"				
"Campanula latifolia L."	"2cd4p9h.byp"	"2cd4p9h.byp"	"Campanula latifolia L."	7	7	"Campanula latifolia"				
"Campanula rotundifolia L."	"2cd4p9h.bys"	"2cd4p9h.bys"	"Campanula rotundifolia L."	5	5	"Campanula rotundifolia"				
"Cardamine hirsuta L."	"2cd4p9h.bp6"	"2cd4p9h.bp6"	"Cardamine hirsuta L."	6	6	"Cardamine hirsuta"				
"Carex acuta L."	"2cd4p9h.bp9"	"2cd4p9h.bp9"	"Carex acuta L."	7	7	"Carex acuta"				
"Carex arenaria L."	"2cd4p9h.bpc"	"2cd4p9h.bpc"	"Carex arenaria L."	5	5	"Carex arenaria"				
"Carex buxbaumii Wahlenb."	"2cd4p9h.bpf"	"2cd4p9h.bpf"	"Carex buxbaumii Wahlenb."	7	7	"Carex buxbaumii"				
"Carex caryophyllea Latourr."	"2cd4p9h.bpx"	"2cd4p9h.bpx"	"Carex caryophyllea Latourr."	7	7	"Carex caryophyllea"				
"Carex chordorrhiza L.f."	"2cd4p9h.bpy"	"2cd4p9h.bpy"	"Carex chordorrhiza L.f."	4	4	"Carex chordorrhiza"				
"Carex paniculata L."	"2cd4p9h.bpz"	"2cd4p9h.bpz"	"Carex paniculata L."	6	6	"Carex paniculata"				
"Centaurea calcitrapa L."	"2cd4p9h.bq2"	"2cd4p9h.bq2"	"Centaurea calcitrapa L."	7	7	"Centaurea calcitrapa"				
"Cephalanthera longifolia (L.) Fritsch"	"2cd4p9h.bqe"	"2cd4p9h.bqe"	"Cephalanthera longifolia (L.) Fritsch"	7	7	"Cephalanthera longifolia"				
"Cerastium alpinum L."	"2cd4p9h.bqh"	"2cd4p9h.bqh"	"Cerastium alpinum L."	6	6	"Cerastium alpinum"				
"Cerastium fontanum Baumg."	"2cd4p9h.bqk"	"2cd4p9h.bqk"	"Cerastium fontanum Baumg."	5	5	"Cerastium fontanum"				
"Cerastium pumilum Curtis"	"2cd4p9h.bqn"	"2cd4p9h.bqn"	"Cerastium pumilum Curtis"	8	8	"Cerastium pumilum"				
"Ceratophyllum demersum L."	"2cd4p9h.bqt"	"2cd4p9h.bqt"	"Ceratophyllum demersum L."	7	7	"Ceratophyllum demersum"				
"Cornus suecica L."	"2cd4p9h.br1"	"2cd4p9h.br1"	"Cornus suecica L."	1	1	"Cornus suecica"				
"Cirsium tuberosum (L.) All."	"2cd4p9h.bra"	"2cd4p9h.bra"	"Cirsium tuberosum (L.) All."	8	8	"Cirsium tuberosum"				
"Claytonia perfoliata Donn ex Willd."	"2cd4p9h.brd"	"2cd4p9h.brd"	"Claytonia perfoliata Donn ex Willd."	5	5	"Claytonia perfoliata"				
"Clinopodium vulgare L."	"2cd4p9h.brg"	"2cd4p9h.brg"	"Clinopodium vulgare L."	7	7	"Clinopodium vulgare"				
"Conium maculatum L."	"2cd4p9h.brm"	"2cd4p9h.brm"	"Conium maculatum L."	7	7	"Conium maculatum"				
"Conopodium majus (Gouan) Loret"	"2cd4p9h.brs"	"2cd4p9h.brs"	"Conopodium majus (Gouan) Loret"	5	5	"Conopodium majus"				
"Ceratocapnos claviculata (L.) Lidén"	"2cd4p9h.bs6"	"2cd4p9h.bs6"	"Ceratocapnos claviculata (L.) Lidén"	4	4	"Ceratocapnos claviculata"				
"Cotoneaster simonsii Baker"	"2cd4p9h.bsc"	"2cd4p9h.bsc"	"Cotoneaster simonsii Baker"	6	6	"Cotoneaster simonsii"				
"Crithmum maritimum L."	"2cd4p9h.bsx"	"2cd4p9h.bsx"	"Crithmum maritimum L."	7	7	"Crithmum maritimum"				
"Daphne laureola L."	"2cd4p9h.bte"	"2cd4p9h.bte"	"Daphne laureola L."	7	7	"Daphne laureola"				
"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	"2cd4p9h.btq"	"2cd4p9h.btq"	"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	7	7	"Eleocharis parvula"				
"Leymus arenarius (L.) Hochst."	"2cd4p9h.bz7"	"2cd4p9h.bz7"	"Leymus arenarius (L.) Hochst."	7	7	"Leymus arenarius"				
"Hyacinthoides hispanica (Mill.) Rothm."	"2cd4p9h.bza"	"2cd4p9h.bza"	"Hyacinthoides hispanica (Mill.) Rothm."	6	6	"Hyacinthoides hispanica"				
"Epilobium ciliatum Raf."	"2cd4p9h.bzd"	"2cd4p9h.bzd"	"Epilobium ciliatum Raf."	6	6	"Epilobium ciliatum"				
"Epilobium obscurum Schreb."	"2cd4p9h.bzm"	"2cd4p9h.bzm"	"Epilobium obscurum Schreb."	5	5	"Epilobium obscurum"				
"Erica tetralix L."	"2cd4p9h.c00"	"2cd4p9h.c00"	"Erica tetralix L."	2	2	"Erica tetralix"				
"Eriophorum latifolium Hoppe"	"2cd4p9h.c03"	"2cd4p9h.c03"	"Eriophorum latifolium Hoppe"	7	7	"Eriophorum latifolium"				
"Euphorbia paralias L."	"2cd4p9h.c0c"	"2cd4p9h.c0c"	"Euphorbia paralias L."	7	7	"Euphorbia paralias"				
"Euphrasia confusa Pugsley"	"2cd4p9h.c0v"	"2cd4p9h.c0v"	"Euphrasia confusa Pugsley"	6	6	"Euphrasia confusa"				
"Frangula alnus Mill."	"2cd4p9h.c18"	"2cd4p9h.c18"	"Frangula alnus Mill."	5	5	"Frangula alnus"				
"Fumaria muralis Sond. ex W.D.J.Koch"	"2cd4p9h.c1n"	"2cd4p9h.c1n"	"Fumaria muralis Sond. ex W.D.J.Koch"	6	6	"Fumaria muralis"				
"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	"2cd4p9h.c24"	"2cd4p9h.c24"	"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	7	7	"Lamiastrum galeobdolon"				
"Galeopsis angustifolia Ehrh. ex Hoffm."	"2cd4p9h.c27"	"2cd4p9h.c27"	"Galeopsis angustifolia Ehrh. ex Hoffm."	8	8	"Galeopsis angustifolia"				
"Galeopsis tetrahit L. s.s."	"2cd4p9h.c2a"	"2cd4p9h.c2a"	"Galeopsis tetrahit L. s.s."	6	6	"Galeopsis tetrahit"	"s.s."			
"Galium pumilum Murray"	"2cd4p9h.c2w"	"2cd4p9h.c2w"	"Galium pumilum Murray"	8	8	"Galium pumilum"				
"Genista tinctoria L."	"2cd4p9h.c2m"	"2cd4p9h.c2m"	"Genista tinctoria L."	7	7	"Genista tinctoria"				
"Geranium dissectum L."	"2cd4p9h.c30"	"2cd4p9h.c30"	"Geranium dissectum L."	7	7	"Geranium dissectum"				
"Geranium molle L."	"2cd4p9h.c36"	"2cd4p9h.c36"	"Geranium molle L."	6	6	"Geranium molle"				
"Geum urbanum L."	"2cd4p9h.c3c"	"2cd4p9h.c3c"	"Geum urbanum L."	7	7	"Geum urbanum"				
"Pseudorchis albida (L.) Á.Löve & D.Löve"	"2cd4p9h.c3v"	"2cd4p9h.c3v"	"Pseudorchis albida (L.) Á.Löve & D.Löve"	6	6	"Pseudorchis albida"				
"Helianthemum oelandicum (L.) Dum.Cours."	"2cd4p9h.c3x"	"2cd4p9h.c3x"	"Helianthemum oelandicum (L.) Dum.Cours."	8	8	"Helianthemum oelandicum"				
"Helianthemum nummularium (L.) Mill."	"2cd4p9h.c3y"	"2cd4p9h.c3y"	"Helianthemum nummularium (L.) Mill."	7	7	"Helianthemum nummularium"				
"Hippocrepis comosa L."	"2cd4p9h.c3z"	"2cd4p9h.c3z"	"Hippocrepis comosa L."	8	8	"Hippocrepis comosa"				
"Hippophae rhamnoides L."	"2cd4p9h.c45"	"2cd4p9h.c45"	"Hippophae rhamnoides L."	7	7	"Hippophae rhamnoides"				
"Homogyne alpina (L.) Cass."	"2cd4p9h.c4b"	"2cd4p9h.c4b"	"Homogyne alpina (L.) Cass."	4	4	"Homogyne alpina"				
"Hordeum murinum L."	"2cd4p9h.c4e"	"2cd4p9h.c4e"	"Hordeum murinum L."	7	7	"Hordeum murinum"				
"Hypericum maculatum Crantz"	"2cd4p9h.c4h"	"2cd4p9h.c4h"	"Hypericum maculatum Crantz"	5	5	"Hypericum maculatum"				
"Hypericum tetrapterum Fr."	"2cd4p9h.c4k"	"2cd4p9h.c4k"	"Hypericum tetrapterum Fr."	6	6	"Hypericum tetrapterum"				
"Impatiens parviflora DC."	"2cd4p9h.c4n"	"2cd4p9h.c4n"	"Impatiens parviflora DC."	7	7	"Impatiens parviflora"				
"Isatis tinctoria L."	"2cd4p9h.c4t"	"2cd4p9h.c4t"	"Isatis tinctoria L."	8	8	"Isatis tinctoria"				
"Ludwigia palustris (L.) Elliott"	"2cd4p9h.c54"	"2cd4p9h.c54"	"Ludwigia palustris (L.) Elliott"	4	4	"Ludwigia palustris"				
"Juncus articulatus L."	"2cd4p9h.c5g"	"2cd4p9h.c5g"	"Juncus articulatus L."	6	6	"Juncus articulatus"				
"Juncus biglumis L."	"2cd4p9h.c5w"	"2cd4p9h.c5w"	"Juncus biglumis L."	8	8	"Juncus biglumis"				
"Juncus compressus Jacq."	"2cd4p9h.c5p"	"2cd4p9h.c5p"	"Juncus compressus Jacq."	7	7	"Juncus compressus"				
"Juncus squarrosus L."	"2cd4p9h.c5s"	"2cd4p9h.c5s"	"Juncus squarrosus L."	2	2	"Juncus squarrosus"				
"Koeleria macrantha (Ledeb.) Schult. s.s."	"2cd4p9h.c60"	"2cd4p9h.c60"	"Koeleria macrantha (Ledeb.) Schult. s.s."	7	7	"Koeleria macrantha"	"s.s."			
"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	"2cd4p9h.c63"	"2cd4p9h.c63"	"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	5	5	"Petrorhagia prolifera"				
"Lamium purpureum L."	"2cd4p9h.c66"	"2cd4p9h.c66"	"Lamium purpureum L."	7	7	"Lamium purpureum"				
"Legousia hybrida (L.) Delarbre"	"2cd4p9h.c6f"	"2cd4p9h.c6f"	"Legousia hybrida (L.) Delarbre"	7	7	"Legousia hybrida"				
"Lemna trisulca L."	"2cd4p9h.c6v"	"2cd4p9h.c6v"	"Lemna trisulca L."	7	7	"Lemna trisulca"				
"Lepidium heterophyllum Benth."	"2cd4p9h.c6x"	"2cd4p9h.c6x"	"Lepidium heterophyllum Benth."	5	5	"Lepidium heterophyllum"				
"Limonium binervosum agg."	"2cd4p9h.c6y"	"2cd4p9h.c6y"	"Limonium binervosum agg."	7	7	"Limonium binervosum"	"agg."			
"Limonium paradoxum Pugsley"	"2cd4p9h.c6r"	"2cd4p9h.c6r"	"Limonium paradoxum Pugsley"	7	7	"Limonium paradoxum"				
"Limonium recurvum C.E.Salmon"	"2cd4p9h.c6z"	"2cd4p9h.c6z"	"Limonium recurvum C.E.Salmon"	7	7	"Limonium recurvum"				
"Lolium temulentum L."	"2cd4p9h.c7h"	"2cd4p9h.c7h"	"Lolium temulentum L."	8	8	"Lolium temulentum"				
"Luzula forsteri (Sm.) DC."	"2cd4p9h.c81"	"2cd4p9h.c81"	"Luzula forsteri (Sm.) DC."	5	5	"Luzula forsteri"				
"Lycopus europaeus L."	"2cd4p9h.c87"	"2cd4p9h.c87"	"Lycopus europaeus L."	7	7	"Lycopus europaeus"				
"Malus sylvestris s.l."	"2cd4p9h.c8a"	"2cd4p9h.c8a"	"Malus sylvestris s.l."	6	6	"Malus sylvestris"	"s.l."			
"Medicago minima (L.) Bartal."	"2cd4p9h.c8w"	"2cd4p9h.c8w"	"Medicago minima (L.) Bartal."	7	7	"Medicago minima"				
"Melica uniflora Retz."	"2cd4p9h.c8p"	"2cd4p9h.c8p"	"Melica uniflora Retz."	7	7	"Melica uniflora"				
"Melittis melissophyllum L."	"2cd4p9h.c90"	"2cd4p9h.c90"	"Melittis melissophyllum L."	7	7	"Melittis melissophyllum"				
"Mibora minima (L.) Desv."	"2cd4p9h.c99"	"2cd4p9h.c99"	"Mibora minima (L.) Desv."	7	7	"Mibora minima"				
"Najas marina L."	"2cd4p9h.ca5"	"2cd4p9h.ca5"	"Najas marina L."	9	9	"Najas marina"				
"Nepeta cataria L."	"2cd4p9h.cae"	"2cd4p9h.cae"	"Nepeta cataria L."	7	7	"Nepeta cataria"				
"Oenanthe pimpinelloides L."	"2cd4p9h.can"	"2cd4p9h.can"	"Oenanthe pimpinelloides L."	6	6	"Oenanthe pimpinelloides"				
"Orchis mascula (L.) L."	"2cd4p9h.caq"	"2cd4p9h.caq"	"Orchis mascula (L.) L."	7	7	"Orchis mascula"				
"Ornithopus pinnatus (Mill.) Druce"	"2cd4p9h.cb1"	"2cd4p9h.cb1"	"Ornithopus pinnatus (Mill.) Druce"	3	3	"Ornithopus pinnatus"				
"Orobanche minor Sm."	"2cd4p9h.cb4"	"2cd4p9h.cb4"	"Orobanche minor Sm."	8	8	"Orobanche minor"				
"Oxalis acetosella L."	"2cd4p9h.cba"	"2cd4p9h.cba"	"Oxalis acetosella L."	4	4	"Oxalis acetosella"				
"Oxalis corniculata L."	"2cd4p9h.cbd"	"2cd4p9h.cbd"	"Oxalis corniculata L."	6	6	"Oxalis corniculata"				
"Parnassia palustris L."	"2cd4p9h.cc0"	"2cd4p9h.cc0"	"Parnassia palustris L."	7	7	"Parnassia palustris"				
"Pedicularis palustris L."	"2cd4p9h.ccc"	"2cd4p9h.ccc"	"Pedicularis palustris L."	5	5	"Pedicularis palustris"				
"Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey"	"2cd4p9h.ccv"	"2cd4p9h.ccv"	"Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey"	6	6	"Pentaglottis sempervirens"				
"Phalaris minor Retz."	"2cd4p9h.ccz"	"2cd4p9h.ccz"	"Phalaris minor Retz."	6	6	"Phalaris minor"				
"Poa chaixii Vill."	"2cd4p9h.cdt"	"2cd4p9h.cdt"	"Poa chaixii Vill."	6	6	"Poa chaixii"				
"Poa compressa L."	"2cd4p9h.ce1"	"2cd4p9h.ce1"	"Poa compressa L."	7	7	"Poa compressa"				
"Poa palustris L."	"2cd4p9h.ce7"	"2cd4p9h.ce7"	"Poa palustris L."	7	7	"Poa palustris"				
"Polygonum aviculare agg."	"2cd4p9h.ceg"	"2cd4p9h.ceg"	"Polygonum aviculare agg."	7	7	"Polygonum aviculare"	"agg."			
"Polygonum aviculare L. s.s."	"2cd4p9h.cew"	"2cd4p9h.cew"	"Polygonum aviculare L. s.s."	6	6	"Polygonum aviculare"	"s.s."			
"Fallopia dumetorum (L.) Holub"	"2cd4p9h.cem"	"2cd4p9h.cem"	"Fallopia dumetorum (L.) Holub"	6	6	"Fallopia dumetorum"				
"Polygonum rurivagum Jord. ex Boreau"	"2cd4p9h.cep"	"2cd4p9h.cep"	"Polygonum rurivagum Jord. ex Boreau"	8	8	"Polygonum rurivagum"				
"Polypogon monspeliensis (L.) Desf."	"2cd4p9h.ces"	"2cd4p9h.ces"	"Polypogon monspeliensis (L.) Desf."	7	7	"Polypogon monspeliensis"				
"Potamogeton friesii Rupr."	"2cd4p9h.cf9"	"2cd4p9h.cf9"	"Potamogeton friesii Rupr."	7	7	"Potamogeton friesii"				
"Prunus spinosa L."	"2cd4p9h.cfv"	"2cd4p9h.cfv"	"Prunus spinosa L."	7	7	"Prunus spinosa"				
"Puccinellia maritima (Huds.) Parl."	"2cd4p9h.cfr"	"2cd4p9h.cfr"	"Puccinellia maritima (Huds.) Parl."	7	7	"Puccinellia maritima"				
"Ranunculus acris L."	"2cd4p9h.cfz"	"2cd4p9h.cfz"	"Ranunculus acris L."	6	6	"Ranunculus acris"				
"Ranunculus aquatilis s.l."	"2cd4p9h.cg2"	"2cd4p9h.cg2"	"Ranunculus aquatilis s.l."	7	7	"Ranunculus aquatilis"	"s.l."			
"Ranunculus muricatus L."	"2cd4p9h.cg5"	"2cd4p9h.cg5"	"Ranunculus muricatus L."	5	5	"Ranunculus muricatus"				
"Ranunculus parviflorus L."	"2cd4p9h.cg8"	"2cd4p9h.cg8"	"Ranunculus parviflorus L."	6	6	"Ranunculus parviflorus"				
"Ranunculus tripartitus DC."	"2cd4p9h.cgb"	"2cd4p9h.cgb"	"Ranunculus tripartitus DC."	6	6	"Ranunculus tripartitus"				
"Reseda luteola L."	"2cd4p9h.cgh"	"2cd4p9h.cgh"	"Reseda luteola L."	8	8	"Reseda luteola"				
"Rhamnus cathartica L."	"2cd4p9h.cgn"	"2cd4p9h.cgn"	"Rhamnus cathartica L."	7	7	"Rhamnus cathartica"				
"Rosa micrantha Borrer ex Sm."	"2cd4p9h.chg"	"2cd4p9h.chg"	"Rosa micrantha Borrer ex Sm."	7	7	"Rosa micrantha"				
"Rosa tomentosa Sm."	"2cd4p9h.chw"	"2cd4p9h.chw"	"Rosa tomentosa Sm."	7	7	"Rosa tomentosa"				
"Rubus saxatilis L."	"2cd4p9h.chm"	"2cd4p9h.chm"	"Rubus saxatilis L."	7	7	"Rubus saxatilis"				
"Salicornia ramosissima Woods"	"2cd4p9h.cvc"	"2cd4p9h.cvc"	"Salicornia ramosissima Woods"	8	8	"Salicornia ramosissima"				
"Salix arbuscula L."	"2cd4p9h.cvf"	"2cd4p9h.cvf"	"Salix arbuscula L."	7	7	"Salix arbuscula"				
"Salvia pratensis L."	"2cd4p9h.cvr"	"2cd4p9h.cvr"	"Salvia pratensis L."	8	8	"Salvia pratensis"				
"Saxifraga cernua L."	"2cd4p9h.cw5"	"2cd4p9h.cw5"	"Saxifraga cernua L."	7	7	"Saxifraga cernua"				
"Saxifraga tridactylites L."	"2cd4p9h.cwe"	"2cd4p9h.cwe"	"Saxifraga tridactylites L."	7	7	"Saxifraga tridactylites"				
"Scandix pecten-veneris L."	"2cd4p9h.cwh"	"2cd4p9h.cwh"	"Scandix pecten-veneris L."	7	7	"Scandix pecten-veneris"				
"Scheuchzeria palustris L."	"2cd4p9h.cwn"	"2cd4p9h.cwn"	"Scheuchzeria palustris L."	3	3	"Scheuchzeria palustris"				
"Bolboschoenus maritimus (L.) Palla"	"2cd4p9h.cwt"	"2cd4p9h.cwt"	"Bolboschoenus maritimus (L.) Palla"	8	8	"Bolboschoenus maritimus"				
"Scrophularia nodosa L."	"2cd4p9h.ck1"	"2cd4p9h.ck1"	"Scrophularia nodosa L."	7	7	"Scrophularia nodosa"				
"Scrophularia vernalis L."	"2cd4p9h.ck4"	"2cd4p9h.ck4"	"Scrophularia vernalis L."	7	7	"Scrophularia vernalis"				
"Scutellaria galericulata L."	"2cd4p9h.cka"	"2cd4p9h.cka"	"Scutellaria galericulata L."	6	6	"Scutellaria galericulata"				
"Sedum anglicum Huds."	"2cd4p9h.ckd"	"2cd4p9h.ckd"	"Sedum anglicum Huds."	4	4	"Sedum anglicum"				
"Sedum villosum L."	"2cd4p9h.ckw"	"2cd4p9h.ckw"	"Sedum villosum L."	6	6	"Sedum villosum"				
"Senecio vulgaris L."	"2cd4p9h.ckm"	"2cd4p9h.ckm"	"Senecio vulgaris L."	7	7	"Senecio vulgaris"				
"Solanum nigrum L."	"2cd4p9h.cx6"	"2cd4p9h.cx6"	"Solanum nigrum L."	7	7	"Solanum nigrum"				
"Sorbus aria (L.) Crantz"	"2cd4p9h.cxf"	"2cd4p9h.cxf"	"Sorbus aria (L.) Crantz"	7	7	"Sorbus aria"				
"Sorbus pseudofennica E.F.Warb."	"2cd4p9h.cxv"	"2cd4p9h.cxv"	"Sorbus pseudofennica E.F.Warb."	4	4	"Sorbus pseudofennica"				
"Sparganium erectum L."	"2cd4p9h.cxx"	"2cd4p9h.cxx"	"Sparganium erectum L."	7	7	"Sparganium erectum"				
"Sparganium natans L."	"2cd4p9h.cxz"	"2cd4p9h.cxz"	"Sparganium natans L."	6	6	"Sparganium natans"				
"Spergula arvensis L."	"2cd4p9h.cm2"	"2cd4p9h.cm2"	"Spergula arvensis L."	5	5	"Spergula arvensis"				
"Spergularia rubra (L.) J.Presl & C.Presl"	"2cd4p9h.cm5"	"2cd4p9h.cm5"	"Spergularia rubra (L.) J.Presl & C.Presl"	4	4	"Spergularia rubra"				
"Stachys arvensis (L.) L."	"2cd4p9h.cmb"	"2cd4p9h.cmb"	"Stachys arvensis (L.) L."	5	5	"Stachys arvensis"				
"Stachys palustris L."	"2cd4p9h.cme"	"2cd4p9h.cme"	"Stachys palustris L."	7	7	"Stachys palustris"				
"Stellaria pallida (Dumort.) Crép."	"2cd4p9h.cmh"	"2cd4p9h.cmh"	"Stellaria pallida (Dumort.) Crép."	4	4	"Stellaria pallida"				
"Stellaria palustris Ehrh. ex Hoffm."	"2cd4p9h.cmn"	"2cd4p9h.cmn"	"Stellaria palustris Ehrh. ex Hoffm."	6	6	"Stellaria palustris"				
"Thalictrum flavum L."	"2cd4p9h.cmq"	"2cd4p9h.cmq"	"Thalictrum flavum L."	7	7	"Thalictrum flavum"				
