"key"	"taxonId"	"origTaxonId"	"prefTaxonName"	"dataValue"	"maxDataValue"	"origTaxon"	"origQualifier"	"notes"	"referenceSummary"	"reference entity id"
"Lupinus polyphyllus Lindl."	"2cd4p9h.5zw"	"2cd4p9h.5zw"	"Lupinus polyphyllus Lindl."	5	5	"Lupinus polyphyllus"				
"Oxalis debilis Kunth"	"2cd4p9h.60f"	"2cd4p9h.60f"	"Oxalis debilis Kunth"	4	4	"Oxalis debilis"				
"Oxalis latifolia Kunth"	"2cd4p9h.60v"	"2cd4p9h.60v"	"Oxalis latifolia Kunth"	5	5	"Oxalis latifolia"				
"Oxalis pes-caprae L."	"2cd4p9h.60y"	"2cd4p9h.60y"	"Oxalis pes-caprae L."	4	4	"Oxalis pes-caprae"				
"Amsinckia micrantha Suksd."	"2cd4p9h.61t"	"2cd4p9h.61t"	"Amsinckia micrantha Suksd."	3	3	"Amsinckia micrantha"				
"Prunus lusitanica L."	"2cd4p9h.621"	"2cd4p9h.621"	"Prunus lusitanica L."	5	5	"Prunus lusitanica"				
"Leucanthemum lacustre x maximum = L. x superbum (Bergmans ex J.W.Ingram) D.H.Kent"	"2cd4p9h.624"	"2cd4p9h.624"	"Leucanthemum lacustre x maximum = L. x superbum (Bergmans ex J.W.Ingram) D.H.Kent"	4	4	"Leucanthemum lacustre x maximum = L. x superbum"				
"Calamagrostis purpurea (Trin.) Trin."	"2cd4p9h.62w"	"2cd4p9h.62w"	"Calamagrostis purpurea (Trin.) Trin."	8	8	"Calamagrostis purpurea"				
"Salicornia procumbens agg."	"2cd4p9h.6mq"	"2cd4p9h.6mq"	"Salicornia procumbens agg."	8	8	"Salicornia procumbens"	"agg."			
"Alchemilla filicaulis Buser"	"2cd4p9h.6p8"	"2cd4p9h.6p8"	"Alchemilla filicaulis Buser"	6	6	"Alchemilla filicaulis"				
"Tephroseris integrifolia (L.) Holub"	"2cd4p9h.70k"	"2cd4p9h.70k"	"Tephroseris integrifolia (L.) Holub"	3	3	"Tephroseris integrifolia"				
"Cochlearia pyrenaica DC."	"2cd4p9h.71a"	"2cd4p9h.71a"	"Cochlearia pyrenaica DC."	7	7	"Cochlearia pyrenaica"				
"Epipactis leptochila (Godfery) Godfery s.s."	"2cd4p9h.71m"	"2cd4p9h.71m"	"Epipactis leptochila (Godfery) Godfery s.s."	4	4	"Epipactis leptochila"	"s.s."			
"Carex viridula Michx. subsp. viridula"	"2cd4p9h.75z"	"2cd4p9h.75z"	"Carex viridula Michx. subsp. viridula"	7	7	"Carex viridula subsp. viridula"				
"Epilobium tetragonum L."	"2cd4p9h.7aw"	"2cd4p9h.7aw"	"Epilobium tetragonum L."	7	7	"Epilobium tetragonum"				
"Phyteuma spicatum L."	"2cd4p9h.7p7"	"2cd4p9h.7p7"	"Phyteuma spicatum L."	5	5	"Phyteuma spicatum"				
"Ranunculus paludosus Poir."	"2cd4p9h.7pa"	"2cd4p9h.7pa"	"Ranunculus paludosus Poir."	7	7	"Ranunculus paludosus"				
"Stachys alpina L."	"2cd4p9h.82q"	"2cd4p9h.82q"	"Stachys alpina L."	5	5	"Stachys alpina"				
"Scorzonera humilis L."	"2cd4p9h.840"	"2cd4p9h.840"	"Scorzonera humilis L."	7	7	"Scorzonera humilis"				
"Athyrium filix-femina (L.) Roth"	"2cd4p9h.876"	"2cd4p9h.876"	"Athyrium filix-femina (L.) Roth"	7	7	"Athyrium filix-femina"				
"Botrychium lunaria (L.) Sw."	"2cd4p9h.87c"	"2cd4p9h.87c"	"Botrychium lunaria (L.) Sw."	4	4	"Botrychium lunaria"				
"Dryopteris filix-mas agg."	"2cd4p9h.87x"	"2cd4p9h.87x"	"Dryopteris filix-mas agg."	6	6	"Dryopteris filix-mas"	"agg."			
"Huperzia selago (L.) Bernh. ex Schrank & Mart."	"2cd4p9h.87r"	"2cd4p9h.87r"	"Huperzia selago (L.) Bernh. ex Schrank & Mart."	6	6	"Huperzia selago"				
"Ophioglossum lusitanicum L."	"2cd4p9h.882"	"2cd4p9h.882"	"Ophioglossum lusitanicum L."	6	6	"Ophioglossum lusitanicum"				
"Achillea millefolium L."	"2cd4p9h.88t"	"2cd4p9h.88t"	"Achillea millefolium L."	5	5	"Achillea millefolium"				
"Agrimonia procera Wallr."	"2cd4p9h.894"	"2cd4p9h.894"	"Agrimonia procera Wallr."	6	6	"Agrimonia procera"				
"Alchemilla glabra Neygenf."	"2cd4p9h.89d"	"2cd4p9h.89d"	"Alchemilla glabra Neygenf."	6	6	"Alchemilla glabra"				
"Alchemilla subcrenata Buser"	"2cd4p9h.89g"	"2cd4p9h.89g"	"Alchemilla subcrenata Buser"	4	4	"Alchemilla subcrenata"				
"Alchemilla wichurae (Buser) Stefánsson"	"2cd4p9h.89w"	"2cd4p9h.89w"	"Alchemilla wichurae (Buser) Stefánsson"	5	5	"Alchemilla wichurae"				
"Alchemilla xanthochlora Rothm."	"2cd4p9h.89m"	"2cd4p9h.89m"	"Alchemilla xanthochlora Rothm."	5	5	"Alchemilla xanthochlora"				
"Allium schoenoprasum L."	"2cd4p9h.89p"	"2cd4p9h.89p"	"Allium schoenoprasum L."	6	6	"Allium schoenoprasum"				
"Allium sphaerocephalon L."	"2cd4p9h.89s"	"2cd4p9h.89s"	"Allium sphaerocephalon L."	3	3	"Allium sphaerocephalon"				
"Allium ursinum L."	"2cd4p9h.8a0"	"2cd4p9h.8a0"	"Allium ursinum L."	6	6	"Allium ursinum"				
"Alnus incana (L.) Moench"	"2cd4p9h.8a3"	"2cd4p9h.8a3"	"Alnus incana (L.) Moench"	7	7	"Alnus incana"				
"Alopecurus pratensis L."	"2cd4p9h.8a6"	"2cd4p9h.8a6"	"Alopecurus pratensis L."	5	5	"Alopecurus pratensis"				
"Angelica sylvestris L."	"2cd4p9h.8ax"	"2cd4p9h.8ax"	"Angelica sylvestris L."	8	8	"Angelica sylvestris"				
"Chamaemelum nobile (L.) All."	"2cd4p9h.8ar"	"2cd4p9h.8ar"	"Chamaemelum nobile (L.) All."	7	7	"Chamaemelum nobile"				
"Armeria maritima (Mill.) Willd."	"2cd4p9h.8b8"	"2cd4p9h.8b8"	"Armeria maritima (Mill.) Willd."	7	7	"Armeria maritima"				
"Atriplex littoralis L."	"2cd4p9h.8bt"	"2cd4p9h.8bt"	"Atriplex littoralis L."	6	6	"Atriplex littoralis"				
"Atropa belladonna L."	"2cd4p9h.8c4"	"2cd4p9h.8c4"	"Atropa belladonna L."	4	4	"Atropa belladonna"				
"Barbarea verna (Mill.) Asch."	"2cd4p9h.8c7"	"2cd4p9h.8c7"	"Barbarea verna (Mill.) Asch."	5	5	"Barbarea verna"				
"Berberis vulgaris L."	"2cd4p9h.8ca"	"2cd4p9h.8ca"	"Berberis vulgaris L."	4	4	"Berberis vulgaris"				
"Bidens cernua L."	"2cd4p9h.8cw"	"2cd4p9h.8cw"	"Bidens cernua L."	9	9	"Bidens cernua"				
"Briza media L."	"2cd4p9h.8dc"	"2cd4p9h.8dc"	"Briza media L."	5	5	"Briza media"				
"Ceratochloa carinata (Hook. & Arn.) Tutin"	"2cd4p9h.8df"	"2cd4p9h.8df"	"Ceratochloa carinata (Hook. & Arn.) Tutin"	5	5	"Ceratochloa carinata"				
"Bromopsis inermis (Leyss.) Holub"	"2cd4p9h.8dv"	"2cd4p9h.8dv"	"Bromopsis inermis (Leyss.) Holub"	4	4	"Bromopsis inermis"				
"Bromus racemosus L. subsp. racemosus"	"2cd4p9h.8dy"	"2cd4p9h.8dy"	"Bromus racemosus L. subsp. racemosus"	6	6	"Bromus racemosus subsp. racemosus"				
"Calamagrostis scotica (Druce) Druce"	"2cd4p9h.8e2"	"2cd4p9h.8e2"	"Calamagrostis scotica (Druce) Druce"	8	8	"Calamagrostis scotica"				
"Callitriche truncata Guss."	"2cd4p9h.8e8"	"2cd4p9h.8e8"	"Callitriche truncata Guss."	12	12	"Callitriche truncata"				
"Cardamine amara L."	"2cd4p9h.8ek"	"2cd4p9h.8ek"	"Cardamine amara L."	9	9	"Cardamine amara"				
"Carex bigelowii Torr. ex Schwein."	"2cd4p9h.8eq"	"2cd4p9h.8eq"	"Carex bigelowii Torr. ex Schwein."	5	5	"Carex bigelowii"				
"Carex echinata Murray"	"2cd4p9h.8et"	"2cd4p9h.8et"	"Carex echinata Murray"	8	8	"Carex echinata"				
"Carex extensa Gooden."	"2cd4p9h.8f1"	"2cd4p9h.8f1"	"Carex extensa Gooden."	7	7	"Carex extensa"				
"Carex filiformis L."	"2cd4p9h.8f4"	"2cd4p9h.8f4"	"Carex filiformis L."	7	7	"Carex filiformis"				
"Carex flava L."	"2cd4p9h.8f7"	"2cd4p9h.8f7"	"Carex flava L."	9	9	"Carex flava"				
"Carex hirta L."	"2cd4p9h.8fa"	"2cd4p9h.8fa"	"Carex hirta L."	7	7	"Carex hirta"				
"Carex lasiocarpa Ehrh."	"2cd4p9h.8fd"	"2cd4p9h.8fd"	"Carex lasiocarpa Ehrh."	10	10	"Carex lasiocarpa"				
"Carex montana L."	"2cd4p9h.8fg"	"2cd4p9h.8fg"	"Carex montana L."	6	6	"Carex montana"				
"Carex pseudocyperus L."	"2cd4p9h.8fm"	"2cd4p9h.8fm"	"Carex pseudocyperus L."	9	9	"Carex pseudocyperus"				
"Carex recta Boott"	"2cd4p9h.8fp"	"2cd4p9h.8fp"	"Carex recta Boott"	9	9	"Carex recta"				
"Carum carvi L."	"2cd4p9h.8fs"	"2cd4p9h.8fs"	"Carum carvi L."	5	5	"Carum carvi"				
"Centaurea cyanus L."	"2cd4p9h.8g0"	"2cd4p9h.8g0"	"Centaurea cyanus L."	5	5	"Centaurea cyanus"				
"Cephalanthera rubra (L.) Rich."	"2cd4p9h.8g9"	"2cd4p9h.8g9"	"Cephalanthera rubra (L.) Rich."	3	3	"Cephalanthera rubra"				
"Cerastium glomeratum Thuill."	"2cd4p9h.8gc"	"2cd4p9h.8gc"	"Cerastium glomeratum Thuill."	5	5	"Cerastium glomeratum"				
"Chenopodium ficifolium Sm."	"2cd4p9h.8gv"	"2cd4p9h.8gv"	"Chenopodium ficifolium Sm."	6	6	"Chenopodium ficifolium"				
"Chrysanthemum segetum L."	"2cd4p9h.8gz"	"2cd4p9h.7hwxa4"	"Chrysanthemum segetum L."	5	5	"Chrysanthemum segetum"				
"Chrysosplenium alternifolium L."	"2cd4p9h.8h5"	"2cd4p9h.8h5"	"Chrysosplenium alternifolium L."	8	8	"Chrysosplenium alternifolium"				
"Cicendia filiformis (L.) Delarbre"	"2cd4p9h.8hb"	"2cd4p9h.8hb"	"Cicendia filiformis (L.) Delarbre"	8	8	"Cicendia filiformis"				
"Cirsium acaule (L.) Scop."	"2cd4p9h.8he"	"2cd4p9h.8he"	"Cirsium acaule (L.) Scop."	4	4	"Cirsium acaule"				
"Cirsium arvense (L.) Scop."	"2cd4p9h.8hh"	"2cd4p9h.8hh"	"Cirsium arvense (L.) Scop."	6	6	"Cirsium arvense"				
"Cirsium dissectum (L.) Hill"	"2cd4p9h.8hk"	"2cd4p9h.8hk"	"Cirsium dissectum (L.) Hill"	8	8	"Cirsium dissectum"				
"Cirsium palustre (L.) Scop."	"2cd4p9h.8hn"	"2cd4p9h.8hn"	"Cirsium palustre (L.) Scop."	8	8	"Cirsium palustre"				
"Clematis vitalba L."	"2cd4p9h.8hq"	"2cd4p9h.8hq"	"Clematis vitalba L."	4	4	"Clematis vitalba"				
"Colutea arborescens L."	"2cd4p9h.8v4"	"2cd4p9h.8v4"	"Colutea arborescens L."	4	4	"Colutea arborescens"				
"Coriandrum sativum L."	"2cd4p9h.8va"	"2cd4p9h.8va"	"Coriandrum sativum L."	4	4	"Coriandrum sativum"				
"Cornus sericea L."	"2cd4p9h.8vg"	"2cd4p9h.8vg"	"Cornus sericea L."	7	7	"Cornus sericea"				
"Cynoglossum officinale L."	"2cd4p9h.8vm"	"2cd4p9h.8vm"	"Cynoglossum officinale L."	4	4	"Cynoglossum officinale"				
"Cyperus longus L."	"2cd4p9h.8vs"	"2cd4p9h.8vs"	"Cyperus longus L."	9	9	"Cyperus longus"				
"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh. s.s."	"2cd4p9h.8w0"	"2cd4p9h.8w0"	"Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh. s.s."	7	7	"Dactylorhiza majalis"	"s.s."			
"Descurainia sophia (L.) Webb ex Prantl"	"2cd4p9h.8wc"	"2cd4p9h.8wc"	"Descurainia sophia (L.) Webb ex Prantl"	4	4	"Descurainia sophia"				
"Digitaria sanguinalis (L.) Scop."	"2cd4p9h.8wz"	"2cd4p9h.8wz"	"Digitaria sanguinalis (L.) Scop."	4	4	"Digitaria sanguinalis"				
"Diplotaxis tenuifolia (L.) DC."	"2cd4p9h.8k2"	"2cd4p9h.8k2"	"Diplotaxis tenuifolia (L.) DC."	5	5	"Diplotaxis tenuifolia"				
"Doronicum pardalianches L."	"2cd4p9h.8k5"	"2cd4p9h.8k5"	"Doronicum pardalianches L."	5	5	"Doronicum pardalianches"				
"Dryas octopetala L."	"2cd4p9h.8ke"	"2cd4p9h.8ke"	"Dryas octopetala L."	4	4	"Dryas octopetala"				
"Eleocharis multicaulis (Sm.) Desv."	"2cd4p9h.8kh"	"2cd4p9h.8kh"	"Eleocharis multicaulis (Sm.) Desv."	9	9	"Eleocharis multicaulis"				
"Epipactis phyllanthes G.E.Sm."	"2cd4p9h.8kk"	"2cd4p9h.8kk"	"Epipactis phyllanthes G.E.Sm."	5	5	"Epipactis phyllanthes"				
"Erinus alpinus L."	"2cd4p9h.8kt"	"2cd4p9h.8kt"	"Erinus alpinus L."	3	3	"Erinus alpinus"				
"Eriophorum vaginatum L."	"2cd4p9h.8x4"	"2cd4p9h.8x4"	"Eriophorum vaginatum L."	8	8	"Eriophorum vaginatum"				
"Eryngium campestre L."	"2cd4p9h.8x7"	"2cd4p9h.8x7"	"Eryngium campestre L."	3	3	"Eryngium campestre"				
"Euphorbia exigua L."	"2cd4p9h.8xa"	"2cd4p9h.8xa"	"Euphorbia exigua L."	4	4	"Euphorbia exigua"				
"Euphrasia frigida Pugsley"	"2cd4p9h.8xw"	"2cd4p9h.8xw"	"Euphrasia frigida Pugsley"	6	6	"Euphrasia frigida"				
"Euphrasia marshallii Pugsley"	"2cd4p9h.8xm"	"2cd4p9h.8xm"	"Euphrasia marshallii Pugsley"	5	5	"Euphrasia marshallii"				
"Euphrasia nemorosa (Pers.) Wallr."	"2cd4p9h.8xp"	"2cd4p9h.8xp"	"Euphrasia nemorosa (Pers.) Wallr."	5	5	"Euphrasia nemorosa"				
"Euphrasia vigursii Davey"	"2cd4p9h.8xs"	"2cd4p9h.8xs"	"Euphrasia vigursii Davey"	5	5	"Euphrasia vigursii"				
"Euphrasia salisburgensis Funck"	"2cd4p9h.8m0"	"2cd4p9h.8m0"	"Euphrasia salisburgensis Funck"	5	5	"Euphrasia salisburgensis"				
"Festuca vivipara (L.) Sm."	"2cd4p9h.8mc"	"2cd4p9h.8mc"	"Festuca vivipara (L.) Sm."	6	6	"Festuca vivipara"				
"Filago lutescens Jord."	"2cd4p9h.8mf"	"2cd4p9h.8mf"	"Filago lutescens Jord."	3	3	"Filago lutescens"				
"Frankenia laevis L."	"2cd4p9h.8mx"	"2cd4p9h.8mx"	"Frankenia laevis L."	8	8	"Frankenia laevis"				
"Fumaria bastardii Boreau"	"2cd4p9h.8my"	"2cd4p9h.8my"	"Fumaria bastardii Boreau"	4	4	"Fumaria bastardii"				
"Galeopsis tetrahit agg."	"2cd4p9h.8n5"	"2cd4p9h.8n5"	"Galeopsis tetrahit agg."	5	5	"Galeopsis tetrahit"	"agg."			
"Genista anglica L."	"2cd4p9h.8n8"	"2cd4p9h.8n8"	"Genista anglica L."	5	5	"Genista anglica"				
"Geranium robertianum L."	"2cd4p9h.8nb"	"2cd4p9h.8nb"	"Geranium robertianum L."	6	6	"Geranium robertianum"				
"Gladiolus illyricus W.D.J.Koch"	"2cd4p9h.8nn"	"2cd4p9h.8nn"	"Gladiolus illyricus W.D.J.Koch"	4	4	"Gladiolus illyricus"				
"Glyceria fluitans (L.) R.Br. s.s."	"2cd4p9h.8y1"	"2cd4p9h.8y1"	"Glyceria fluitans (L.) R.Br. s.s."	10	10	"Glyceria fluitans"	"s.s."			
"Groenlandia densa (L.) Fourr."	"2cd4p9h.8y7"	"2cd4p9h.8y7"	"Groenlandia densa (L.) Fourr."	12	12	"Groenlandia densa"				
"Atriplex portulacoides L."	"2cd4p9h.8ya"	"2cd4p9h.8ya"	"Atriplex portulacoides L."	8	8	"Atriplex portulacoides"				
"Tuberaria guttata (L.) Fourr."	"2cd4p9h.8yw"	"2cd4p9h.8yw"	"Tuberaria guttata (L.) Fourr."	2	2	"Tuberaria guttata"				
"Heracleum mantegazzianum Sommier & Levier"	"2cd4p9h.8yp"	"2cd4p9h.8yp"	"Heracleum mantegazzianum Sommier & Levier"	6	6	"Heracleum mantegazzianum"				
"Herminium monorchis (L.) R.Br."	"2cd4p9h.8p3"	"2cd4p9h.8p3"	"Herminium monorchis (L.) R.Br."	5	5	"Herminium monorchis"				
"Pilosella officinarum F.W.Schultz & Sch.Bip."	"2cd4p9h.8p6"	"2cd4p9h.8p6"	"Pilosella officinarum F.W.Schultz & Sch.Bip."	4	4	"Pilosella officinarum"				
"Scirpoides holoschoenus (L.) Soják"	"2cd4p9h.8pv"	"2cd4p9h.8pv"	"Scirpoides holoschoenus (L.) Soják"	8	8	"Scirpoides holoschoenus"				
"Hordelymus europaeus (L.) Jess. ex Harz"	"2cd4p9h.8py"	"2cd4p9h.8py"	"Hordelymus europaeus (L.) Jess. ex Harz"	4	4	"Hordelymus europaeus"				
"Hordeum jubatum L."	"2cd4p9h.8pr"	"2cd4p9h.8pr"	"Hordeum jubatum L."	6	6	"Hordeum jubatum"				
"Hypericum androsaemum L."	"2cd4p9h.8pz"	"2cd4p9h.8pz"	"Hypericum androsaemum L."	6	6	"Hypericum androsaemum"				
"Inula conyzae (Griess.) Meikle"	"2cd4p9h.8qb"	"2cd4p9h.8qb"	"Inula conyzae (Griess.) Meikle"	3	3	"Inula conyzae"				
"Iris germanica L."	"2cd4p9h.8qk"	"2cd4p9h.8qk"	"Iris germanica L."	4	4	"Iris germanica"				
"Juncus maritimus Lam."	"2cd4p9h.8qn"	"2cd4p9h.8qn"	"Juncus maritimus Lam."	8	8	"Juncus maritimus"				
"Juncus tenuis Willd."	"2cd4p9h.8qq"	"2cd4p9h.8qq"	"Juncus tenuis Willd."	7	7	"Juncus tenuis"				
"Juncus triglumis L."	"2cd4p9h.8qt"	"2cd4p9h.8qt"	"Juncus triglumis L."	9	9	"Juncus triglumis"				
"Juniperus communis L."	"2cd4p9h.8r1"	"2cd4p9h.8r1"	"Juniperus communis L."	5	5	"Juniperus communis"				
"Kickxia elatine (L.) Dumort."	"2cd4p9h.8r4"	"2cd4p9h.8r4"	"Kickxia elatine (L.) Dumort."	4	4	"Kickxia elatine"				
"Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood"	"2cd4p9h.8ra"	"2cd4p9h.8ra"	"Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood"	2	2	"Petrorhagia nanteuilii"				
"Lactuca virosa L."	"2cd4p9h.8rd"	"2cd4p9h.8rd"	"Lactuca virosa L."	4	4	"Lactuca virosa"				
"Lamium album L."	"2cd4p9h.8rg"	"2cd4p9h.8rg"	"Lamium album L."	5	5	"Lamium album"				
"Lamium hybridum Vill."	"2cd4p9h.8rw"	"2cd4p9h.8rw"	"Lamium hybridum Vill."	5	5	"Lamium hybridum"				
"Lathyrus pratensis L."	"2cd4p9h.8rm"	"2cd4p9h.8rm"	"Lathyrus pratensis L."	6	6	"Lathyrus pratensis"				
"Lathyrus sylvestris L."	"2cd4p9h.8rp"	"2cd4p9h.8rp"	"Lathyrus sylvestris L."	4	4	"Lathyrus sylvestris"				
"Ligusticum scoticum L."	"2cd4p9h.8s3"	"2cd4p9h.8s3"	"Ligusticum scoticum L."	6	6	"Ligusticum scoticum"				
"Lilium martagon L."	"2cd4p9h.8s9"	"2cd4p9h.8s9"	"Lilium martagon L."	4	4	"Lilium martagon"				
"Limonium humile Mill."	"2cd4p9h.8sc"	"2cd4p9h.8sc"	"Limonium humile Mill."	8	8	"Limonium humile"				
"Limosella australis R.Br."	"2cd4p9h.8sv"	"2cd4p9h.8sv"	"Limosella australis R.Br."	9	9	"Limosella australis"				
"Linum usitatissimum L."	"2cd4p9h.8sy"	"2cd4p9h.8sy"	"Linum usitatissimum L."	4	4	"Linum usitatissimum"				
"Littorella uniflora (L.) Asch."	"2cd4p9h.8t8"	"2cd4p9h.8t8"	"Littorella uniflora (L.) Asch."	10	10	"Littorella uniflora"				
"Lobelia dortmanna L."	"2cd4p9h.8tb"	"2cd4p9h.8tb"	"Lobelia dortmanna L."	12	12	"Lobelia dortmanna"				
"Lobelia urens L."	"2cd4p9h.8te"	"2cd4p9h.8te"	"Lobelia urens L."	8	8	"Lobelia urens"				
"Lonicera xylosteum L."	"2cd4p9h.8th"	"2cd4p9h.8th"	"Lonicera xylosteum L."	5	5	"Lonicera xylosteum"				
"Lotus angustissimus L."	"2cd4p9h.8tk"	"2cd4p9h.8tk"	"Lotus angustissimus L."	3	3	"Lotus angustissimus"				
"Lotus subbiflorus Lag."	"2cd4p9h.8tn"	"2cd4p9h.8tn"	"Lotus subbiflorus Lag."	5	5	"Lotus subbiflorus"				
"Lotus glaber Mill."	"2cd4p9h.8tq"	"2cd4p9h.7vavn0"	"Lotus glaber Mill."	7	7	"Lotus glaber"				
"Luzula arcuata (Wahlenb.) Sw."	"2cd4p9h.8tt"	"2cd4p9h.8tt"	"Luzula arcuata (Wahlenb.) Sw."	5	5	"Luzula arcuata"				
"Tripleurospermum maritimum s.l."	"2cd4p9h.8zg"	"2cd4p9h.8zg"	"Tripleurospermum maritimum s.l."	5	5	"Tripleurospermum maritimum"	"s.l."			
"Medicago arabica (L.) Huds."	"2cd4p9h.8zw"	"2cd4p9h.8zw"	"Medicago arabica (L.) Huds."	5	5	"Medicago arabica"				
"Melampyrum arvense L."	"2cd4p9h.8zm"	"2cd4p9h.8zm"	"Melampyrum arvense L."	4	4	"Melampyrum arvense"				
"Melilotus officinalis (L.) Pall."	"2cd4p9h.8zp"	"2cd4p9h.8zp"	"Melilotus officinalis (L.) Pall."	5	5	"Melilotus officinalis"				
"Mertensia maritima (L.) Gray"	"2cd4p9h.906"	"2cd4p9h.906"	"Mertensia maritima (L.) Gray"	5	5	"Mertensia maritima"				
"Muscari neglectum Guss. ex Ten."	"2cd4p9h.90x"	"2cd4p9h.90x"	"Muscari neglectum Guss. ex Ten."	3	3	"Muscari neglectum"				
"Myosotis arvensis (L.) Hill"	"2cd4p9h.90y"	"2cd4p9h.90y"	"Myosotis arvensis (L.) Hill"	5	5	"Myosotis arvensis"				
"Narthecium ossifragum (L.) Huds."	"2cd4p9h.90z"	"2cd4p9h.90z"	"Narthecium ossifragum (L.) Huds."	9	9	"Narthecium ossifragum"				
"Neottia nidus-avis (L.) Rich."	"2cd4p9h.91b"	"2cd4p9h.91b"	"Neottia nidus-avis (L.) Rich."	4	4	"Neottia nidus-avis"				
"Ophrys fuciflora (Crantz) Moench"	"2cd4p9h.91k"	"2cd4p9h.91k"	"Ophrys fuciflora (Crantz) Moench"	4	4	"Ophrys fuciflora"				
"Ornithopus perpusillus L."	"2cd4p9h.91t"	"2cd4p9h.91t"	"Ornithopus perpusillus L."	4	4	"Ornithopus perpusillus"				
"Orobanche alba Stephan ex Willd."	"2cd4p9h.921"	"2cd4p9h.921"	"Orobanche alba Stephan ex Willd."	3	3	"Orobanche alba"				
"Orobanche caryophyllacea Sm."	"2cd4p9h.924"	"2cd4p9h.924"	"Orobanche caryophyllacea Sm."	3	3	"Orobanche caryophyllacea"				
"Orobanche elatior Sutton"	"2cd4p9h.927"	"2cd4p9h.927"	"Orobanche elatior Sutton"	3	3	"Orobanche elatior"				
"Oxalis stricta L."	"2cd4p9h.92d"	"2cd4p9h.92d"	"Oxalis stricta L."	5	5	"Oxalis stricta"				
"Parapholis incurva (L.) C.E.Hubb."	"2cd4p9h.92g"	"2cd4p9h.92g"	"Parapholis incurva (L.) C.E.Hubb."	6	6	"Parapholis incurva"				
"Petroselinum crispum (Mill.) Nyman ex A.W.Hill"	"2cd4p9h.92s"	"2cd4p9h.92s"	"Petroselinum crispum (Mill.) Nyman ex A.W.Hill"	4	4	"Petroselinum crispum"				
"Phalaris canariensis L."	"2cd4p9h.933"	"2cd4p9h.933"	"Phalaris canariensis L."	4	4	"Phalaris canariensis"				
"Phleum alpinum L."	"2cd4p9h.936"	"2cd4p9h.936"	"Phleum alpinum L."	5	5	"Phleum alpinum"				
"Platanthera bifolia (L.) Rich."	"2cd4p9h.93f"	"2cd4p9h.93f"	"Platanthera bifolia (L.) Rich."	6	6	"Platanthera bifolia"				
"Poa infirma Kunth"	"2cd4p9h.93v"	"2cd4p9h.93v"	"Poa infirma Kunth"	4	4	"Poa infirma"				
"Poa pratensis s.l."	"2cd4p9h.93x"	"2cd4p9h.93x"	"Poa pratensis s.l."	5	5	"Poa pratensis"	"s.l."			
"Poa humilis Ehrh. ex Hoffm."	"2cd4p9h.93y"	"2cd4p9h.93y"	"Poa humilis Ehrh. ex Hoffm."	6	6	"Poa humilis"				
"Polygala vulgaris L."	"2cd4p9h.93r"	"2cd4p9h.93r"	"Polygala vulgaris L."	5	5	"Polygala vulgaris"				
"Polygonatum odoratum (Mill.) Druce"	"2cd4p9h.942"	"2cd4p9h.942"	"Polygonatum odoratum (Mill.) Druce"	3	3	"Polygonatum odoratum"				
"Populus alba L."	"2cd4p9h.945"	"2cd4p9h.945"	"Populus alba L."	6	6	"Populus alba"				
"Potamogeton epihydrus Raf."	"2cd4p9h.94b"	"2cd4p9h.94b"	"Potamogeton epihydrus Raf."	12	12	"Potamogeton epihydrus"				
"Potentilla reptans L."	"2cd4p9h.94k"	"2cd4p9h.94k"	"Potentilla reptans L."	5	5	"Potentilla reptans"				
"Primula farinosa L."	"2cd4p9h.94n"	"2cd4p9h.94n"	"Primula farinosa L."	8	8	"Primula farinosa"				
"Primula scotica Hook."	"2cd4p9h.94q"	"2cd4p9h.94q"	"Primula scotica Hook."	4	4	"Primula scotica"				
"Primula veris L."	"2cd4p9h.94t"	"2cd4p9h.94t"	"Primula veris L."	4	4	"Primula veris"				
"Pseudotsuga menziesii (Mirb.) Franco"	"2cd4p9h.954"	"2cd4p9h.954"	"Pseudotsuga menziesii (Mirb.) Franco"	6	6	"Pseudotsuga menziesii"				
"Puccinellia rupestris (With.) Fernald & Weath."	"2cd4p9h.95d"	"2cd4p9h.95d"	"Puccinellia rupestris (With.) Fernald & Weath."	7	7	"Puccinellia rupestris"				
"Pyrola media Sw."	"2cd4p9h.95g"	"2cd4p9h.95g"	"Pyrola media Sw."	4	4	"Pyrola media"				
"Ranunculus fluitans Lam."	"2cd4p9h.960"	"2cd4p9h.960"	"Ranunculus fluitans Lam."	12	12	"Ranunculus fluitans"				
"Ranunculus sceleratus L."	"2cd4p9h.963"	"2cd4p9h.963"	"Ranunculus sceleratus L."	8	8	"Ranunculus sceleratus"				
"Rhinanthus minor L."	"2cd4p9h.966"	"2cd4p9h.966"	"Rhinanthus minor L."	5	5	"Rhinanthus minor"				
"Rosa arvensis Huds."	"2cd4p9h.96c"	"2cd4p9h.96c"	"Rosa arvensis Huds."	4	4	"Rosa arvensis"				
"Rosa rugosa Thunb."	"2cd4p9h.96f"	"2cd4p9h.96f"	"Rosa rugosa Thunb."	3	3	"Rosa rugosa"				
